Title	AvgRating	UserCount
Stalker (1979)	3.6346153846153846	52
Kicking and Screaming (1995)	3.6344086021505375	93
True Lies (1994)	3.6342857142857143	1400
Jane Eyre (1996)	3.6341463414634148	82
Band Wagon, The (1953)	3.6338028169014085	71
Down in the Delta (1998)	3.6333333333333333	60
Slipper and the Rose, The (1976)	3.6333333333333333	30
Young Poisoner's Handbook, The (1995)	3.632911392405063	79
Carnal Knowledge (1971)	3.6325301204819276	166
Daddy Long Legs (1919)	3.6315789473684212	38
Virgin Suicides, The (1999)	3.6310975609756095	328
Anchors Aweigh (1945)	3.6310679611650487	103
Hudsucker Proxy, The (1994)	3.631051752921536	599
Man with the Golden Gun, The (1974)	3.629067245119306	461
Fisher King, The (1991)	3.6264550264550266	945
Stir of Echoes (1999)	3.6262833675564683	487
Lucas (1986)	3.6258064516129034	155
Beans of Egypt, Maine, The (1994)	3.625	8
So Dear to My Heart (1949)	3.625	8
Federal Hill (1994)	3.625	8
Ballad of Narayama, The (Narayama Bushiko) (1958)	3.625	8
Get Shorty (1995)	3.6238938053097347	1356
Omen, The (1976)	3.6234718826405867	409
Family Thing, A (1996)	3.6233766233766236	77
Clueless (1995)	3.6233480176211454	1362
Third Miracle, The (1999)	3.6222222222222222	45
Edge, The (1997)	3.6211453744493394	227
General, The (1998)	3.6206896551724137	58
Gigi (1958)	3.620320855614973	187
Heaven Can Wait (1978)	3.6202898550724636	345
Boondock Saints, The (1999)	3.619565217391304	92
SLC Punk! (1998)	3.618705035971223	139
Victor/Victoria (1982)	3.6175115207373274	434
7th Voyage of Sinbad, The (1958)	3.616279069767442	258
Rudy (1993)	3.615546218487395	476
Killer (Bulletproof Heart) (1994)	3.6153846153846154	13
Horseman on the Roof, The (Hussard sur le toit, Le) (1995)	3.6153846153846154	52
South Pacific (1958)	3.6142857142857143	280
Sex, Lies, and Videotape (1989)	3.613879003558719	562
Exotica (1994)	3.6127659574468085	235
Unstrung Heroes (1995)	3.611764705882353	85
Affliction (1997)	3.611111111111111	198
Withnail and I (1987)	3.611111111111111	72
Cleo From 5 to 7 (Cléo de 5 à 7) (1962)	3.611111111111111	18
Sword in the Stone, The (1963)	3.6109215017064846	293
Mona Lisa (1986)	3.6107784431137726	167
They Shoot Horses, Don't They? (1969)	3.610738255033557	149
English Patient, The (1996)	3.609706774519717	989
Blue Sky (1994)	3.6095238095238096	105
Simon Birch (1998)	3.608910891089109	202
Rounders (1998)	3.608695652173913	345
Cookie's Fortune (1999)	3.608510638297872	235
Negotiator, The (1998)	3.6082603254067585	799
Terms of Endearment (1983)	3.607547169811321	530
Menace II Society (1993)	3.6073825503355703	298
Muppet Christmas Carol, The (1992)	3.6068702290076335	262
Naked (1993)	3.606382978723404	94
Spy Who Loved Me, The (1977)	3.6057494866529773	487
NeverEnding Story, The (1984)	3.6051502145922747	699
Carrie (1976)	3.6049382716049383	567
Free Enterprise (1998)	3.604651162790698	43
Fly Away Home (1996)	3.603448275862069	232
Last Supper, The (1995)	3.603305785123967	121
Until the End of the World (Bis ans Ende der Welt) (1991)	3.6029411764705883	136
Around the World in 80 Days (1956)	3.6022304832713754	269
Fantastic Planet, The (La Planète sauvage) (1973)	3.6020408163265305	98
Song of the South (1946)	3.6018099547511313	221
Batman (1989)	3.6009783368273935	1431
Wayne's World (1992)	3.600892857142857	1120
Fearless (1993)	3.6008771929824563	228
My Name Is Joe (1998)	3.6	35
Denise Calls Up (1995)	3.6	20
Feast of July (1995)	3.6	5
Monsieur Verdoux (1947)	3.6	40
Maybe, Maybe Not (Bewegte Mann, Der) (1994)	3.6	10
Dancemaker (1998)	3.6	5
Rosetta (1999)	3.6	35
Two or Three Things I Know About Her (1966)	3.6	5
Dream With the Fishes (1997)	3.6	40
Nelly & Monsieur Arnaud (1995)	3.6	20
Thomas Crown Affair, The (1968)	3.6	280
Purple Rose of Cairo, The (1985)	3.5991649269311066	479
Trouble with Harry, The (1955)	3.598639455782313	147
Walk on the Moon, A (1999)	3.5980392156862746	102
101 Dalmatians (1961)	3.5964601769911506	565
Mother (1996)	3.5952380952380953	168
Playing by Heart (1998)	3.5952380952380953	126
Fletch (1985)	3.5943238731218696	599
Steel Magnolias (1989)	3.593137254901961	408
Edward Scissorhands (1990)	3.5926680244399187	1473
Prizzi's Honor (1985)	3.5926605504587155	545
Live and Let Die (1973)	3.5924170616113744	422
Assignment, The (1997)	3.5918367346938775	49
Some Kind of Wonderful (1987)	3.591304347826087	230
Wonderland (1999)	3.590909090909091	66
Without Limits (1998)	3.590909090909091	44
Barefoot in the Park (1967)	3.5906735751295336	193
History of the World: Part I (1981)	3.5902964959568733	371
Tea with Mussolini (1999)	3.5901639344262297	122
Time to Kill, A (1996)	3.5901162790697674	344
Crimson Pirate, The (1952)	3.589041095890411	73
Rob Roy (1995)	3.588447653429603	554
Christmas Vacation (1989)	3.588349514563107	515
Air Force One (1997)	3.5882899628252787	1076
I Confess (1953)	3.588235294117647	17
Wedding Gift, The (1994)	3.588235294117647	34
Swiss Family Robinson (1960)	3.5869565217391304	276
Somewhere in Time (1980)	3.585964912280702	285
Brother from Another Planet, The (1984)	3.5853658536585367	246
Titanic (1997)	3.5834411384217333	1546
People vs. Larry Flynt, The (1996)	3.5833333333333335	456
A Chef in Love (1996)	3.5833333333333335	24
Wife, The (1995)	3.5833333333333335	12
Nobody Loves Me (Keiner liebt mich) (1994)	3.5833333333333335	12
Wrong Man, The (1956)	3.5816326530612246	98
Fantastic Voyage (1966)	3.5804597701149423	348
March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland) (1934)	3.580246913580247	81
Jacob's Ladder (1990)	3.578710644677661	667
Grease (1978)	3.5777233782129745	817
Stage Fright (1950)	3.576923076923077	26
Scream (1996)	3.5756207674943568	886
Inspector General, The (1949)	3.574074074074074	54
First Blood (1982)	3.5717884130982367	397
Prince of Egypt, The (1998)	3.5716753022452505	579
Edge of Seventeen (1998)	3.5714285714285716	35
Bent (1997)	3.5714285714285716	28
Assault on Precinct 13 (1976)	3.5714285714285716	98
Farewell to Arms, A (1932)	3.5714285714285716	56
Love Is the Devil (1998)	3.5714285714285716	7
Full Tilt Boogie (1997)	3.5714285714285716	7
Son of the Sheik, The (1926)	3.5714285714285716	14
Story of Xinghua, The (1993)	3.5714285714285716	7
Kika (1993)	3.5714285714285716	14
Blue Collar (1978)	3.5714285714285716	56
Kidnapped (1960)	3.5714285714285716	14
Murder in the First (1995)	3.5707547169811322	212
F/X (1986)	3.570613409415121	701
Rainmaker, The (1997)	3.5700934579439254	321
I Shot Andy Warhol (1996)	3.57	100
Jeffrey (1995)	3.5698924731182795	93
Eve's Bayou (1997)	3.569832402234637	179
Beetlejuice (1988)	3.5678929765886287	1495
Marnie (1964)	3.5677966101694913	118
Unbearable Lightness of Being, The (1988)	3.5676691729323307	266
Devil in a Blue Dress (1995)	3.5672823218997363	379
Romper Stomper (1992)	3.566265060240964	83
Rush Hour (1998)	3.5661881977671452	627
Hamlet (1964)	3.5660377358490565	53
Parent Trap, The (1961)	3.565891472868217	258
Speed (1994)	3.5654545454545454	1650
Navigator: A Mediaeval Odyssey, The (1988)	3.5636363636363635	110
My Life So Far (1999)	3.5625	32
Body Snatcher, The (1945)	3.5625	64
Mask of Zorro, The (1998)	3.5615462868769074	983
Die Hard: With a Vengeance (1995)	3.561212121212121	825
Blue in the Face (1995)	3.5606060606060606	66
Batman: Mask of the Phantasm (1993)	3.560344827586207	232
Age of Innocence, The (1993)	3.559322033898305	295
Browning Version, The (1994)	3.5588235294117645	34
Everyone Says I Love You (1996)	3.5583941605839415	274
Hype! (1996)	3.558139534883721	43
Primary Colors (1998)	3.558073654390935	353
Everything You Always Wanted to Know About Sex (1972)	3.557894736842105	285
Hitch-Hiker, The (1953)	3.5555555555555554	18
Greaser's Palace (1972)	3.5555555555555554	9
Duel in the Sun (1946)	3.5555555555555554	72
Experience Preferred... But Not Essential (1982)	3.5555555555555554	18
Thieves (Voleurs, Les) (1996)	3.5555555555555554	36
Wild Man Blues (1998)	3.5555555555555554	54
Very Thought of You, The (1998)	3.5555555555555554	18
Bridge at Remagen, The (1969)	3.5535714285714284	56
Courage Under Fire (1996)	3.5532879818594103	441
Sid and Nancy (1986)	3.5526315789473686	304
One Magic Christmas (1985)	3.5517241379310347	29
Sleepers (1996)	3.550802139037433	374
Barry Lyndon (1975)	3.5502958579881656	169
Penny Serenade (1941)	3.55	40
Birdcage, The (1996)	3.5498533724340176	682
Mumford (1999)	3.5487364620938626	277
Heart and Souls (1993)	3.547945205479452	219
Mallrats (1995)	3.5476718403547673	451
Firm, The (1993)	3.5473300970873787	824
Circle of Friends (1995)	3.547112462006079	329
Gulliver's Travels (1939)	3.547008547008547	117
Heavy Metal (1981)	3.546925566343042	618
Murphy's Romance (1985)	3.546468401486989	269
Cabaret Balkan (Bure Baruta) (1998)	3.5454545454545454	11
They Made Me a Criminal (1939)	3.5454545454545454	11
Lethal Weapon 2 (1989)	3.5450049455984174	1011
Nixon (1995)	3.542483660130719	153
Faster Pussycat! Kill! Kill! (1965)	3.542372881355932	59
Brassed Off (1996)	3.542016806722689	238
Basic Instinct (1992)	3.5419440745672435	751
Die Hard 2 (1990)	3.541850220264317	1135
Basketball Diaries, The (1995)	3.541436464088398	181
GoldenEye (1995)	3.5405405405405403	888
Omega Man, The (1971)	3.5401785714285716	224
Jude (1996)	3.54	50
U-571 (2000)	3.539647577092511	908
Tic Code, The (1998)	3.5384615384615383	13
God Said 'Ha!' (1998)	3.5384615384615383	52
Dreaming of Joseph Lees (1998)	3.5384615384615383	13
Cocoon (1985)	3.5377733598409544	1006
Mummy, The (1932)	3.537037037037037	162
Candleshoe (1977)	3.537037037037037	54
Superman (1978)	3.536824877250409	1222
Squanto: A Warrior's Tale (1994)	3.533333333333333	15
Careful (1992)	3.533333333333333	15
Shooting Fish (1997)	3.533333333333333	30
Ref, The (1994)	3.531791907514451	346
Last Temptation of Christ, The (1988)	3.531496062992126	254
Taste of Cherry (1997)	3.53125	32
Great Race, The (1965)	3.5304878048780486	164
Tumbleweeds (1999)	3.5303030303030303	66
Othello (1995)	3.53	100
Beyond the Mat (2000)	3.529850746268657	134
Killing Zoe (1994)	3.528409090909091	176
Ronin (1998)	3.5272952853598016	806
My Crazy Life (Mi vida loca) (1993)	3.5272727272727273	55
Happy Gilmore (1996)	3.526392961876833	682
Secret Agent (1936)	3.526315789473684	19
Backbeat (1993)	3.525	120
Interview with the Vampire (1994)	3.524390243902439	738
Lodger, The (1926)	3.5238095238095237	21
Ciao, Professore! (Io speriamo che me la cavo ) (1993)	3.5238095238095237	21
Night Porter, The (Il Portiere di notte) (1974)	3.5238095238095237	21
Maverick (1994)	3.5236907730673317	802
Michael Collins (1996)	3.523529411764706	170
Perfect World, A (1993)	3.522727272727273	308
Pajama Game, The (1957)	3.5223880597014925	67
Return to Paradise (1998)	3.5208333333333335	144
Pecker (1998)	3.518987341772152	316
Soylent Green (1973)	3.518957345971564	422
Sleepy Hollow (1999)	3.516885553470919	1066
Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997)	3.5164835164835164	91
Mr. & Mrs. Smith (1941)	3.515151515151515	33
Adventures of Sebastian Cole, The (1998)	3.515151515151515	33
Stalingrad (1993)	3.515151515151515	33
Cry in the Dark, A (1988)	3.515151515151515	66
End of the Affair, The (1999)	3.515	200
Better Than Chocolate (1999)	3.514705882352941	68
Emerald Forest, The (1985)	3.5140845070422535	142
Dancer, Texas Pop. 81 (1998)	3.513888888888889	72
Falcon and the Snowman, The (1984)	3.513833992094862	253
Supercop (1992)	3.5128205128205128	273
Besieged (L' Assedio) (1998)	3.5121951219512195	41
Girlfight (2000)	3.5118110236220472	127
My Life (1993)	3.5113636363636362	88
Mifune (Mifunes sidste sang) (1999)	3.511111111111111	45
Independence Day (ID4) (1996)	3.5104046242774567	1730
My Bodyguard (1980)	3.508403361344538	238
Tie Me Up! Tie Me Down! (1990)	3.507575757575758	132
Ghosts of Mississippi (1996)	3.506172839506173	162
Payback (1999)	3.5058214747736094	773
Buffalo 66 (1998)	3.505649717514124	354
Arlington Road (1999)	3.504731861198738	634
Pit and the Pendulum (1961)	3.5046728971962615	107
Muppets Take Manhattan, The (1984)	3.504398826979472	341
High Art (1998)	3.5037593984962405	133
Talented Mr. Ripley, The (1999)	3.503380916604057	1331
Anastasia (1997)	3.5032894736842106	304
Butcher Boy, The (1998)	3.503225806451613	155
Haunting, The (1963)	3.5027322404371586	183
Nurse Betty (2000)	3.5026833631484795	559
Tommy Boy (1995)	3.502439024390244	410
For Your Eyes Only (1981)	3.501176470588235	425
Hangmen Also Die (1943)	3.5	2
Run of the Country, The (1995)	3.5	2
Hollow Reed (1996)	3.5	16
Six Ways to Sunday (1997)	3.5	2
Death and the Maiden (1994)	3.5	108
Slaves to the Underground (1997)	3.5	2
Home Page (1999)	3.5	2
Second Best (1994)	3.5	2
Rich and Strange (1932)	3.5	12
In Search of the Castaways (1962)	3.5	18
Farinelli: il castrato (1994)	3.5	80
Niagara (1953)	3.5	52
Zero Kelvin (Kjærlighetens kjøtere) (1995)	3.5	2
Zachariah (1971)	3.5	2
Across the Sea of Time (1995)	3.5	8
Wonderland (1997)	3.5	20
Liar Liar (1997)	3.5	666
Welcome To Sarajevo (1997)	3.5	82
Last Klezmer: Leopold Kozlowski, His Life and Music, The (1995)	3.5	2
Urbania (2000)	3.5	52
Ballad of Ramblin' Jack, The (2000)	3.5	18
Killing of Sister George, The (1968)	3.5	16
Golden Bowl, The (2000)	3.5	24
Black Tar Heroin: The Dark End of the Street (1999)	3.5	6
Tigrero: A Film That Was Never Made (1994)	3.5	4
Blood on the Sun (1945)	3.5	8
Broadway Damage (1997)	3.5	2
JLG/JLG - autoportrait de décembre (1994)	3.5	4
Raining Stones (1993)	3.5	2
Paralyzing Fear: The Story of Polio in America, A (1998)	3.5	2
Captives (1994)	3.5	2
First Love, Last Rites (1997)	3.5	4
Celestial Clockwork (1994)	3.5	10
Sticky Fingers of Time, The (1997)	3.5	4
Impact (1949)	3.5	2
Identification of a Woman (Identificazione di una donna) (1982)	3.5	2
City, The (1998)	3.5	10
I'll Never Forget What's 'is Name (1967)	3.5	2
I Love You, I Love You Not (1996)	3.5	6
Cabinet of Dr. Ramirez, The (1991)	3.5	2
While You Were Sleeping (1995)	3.49925705794948	673
Goonies, The (1985)	3.4972067039106145	716
Phenomenon (1996)	3.496487119437939	427
Ghost (1990)	3.49644128113879	1124
Willow (1988)	3.4962593516209477	802
Great Mouse Detective, The (1986)	3.49618320610687	131
Basquiat (1996)	3.4960629921259843	127
Incredibly True Adventure of Two Girls in Love, The (1995)	3.4941176470588236	85
Journey of Natty Gann, The (1985)	3.4935064935064934	154
X-Files: Fight the Future, The (1998)	3.4929718875502007	996
Rosewood (1997)	3.492063492063492	126
Happy, Texas (1999)	3.4918918918918918	185
Orlando (1993)	3.491228070175439	114
Bedroom Window, The (1987)	3.491228070175439	57
Prince of the City (1981)	3.491228070175439	57
Stargate (1994)	3.490143369175627	1116
Wedding Singer, The (1998)	3.4895489548954894	909
Wag the Dog (1997)	3.4895259095920617	907
Grand Canyon (1991)	3.4884393063583814	346
Something Wicked This Way Comes (1983)	3.488262910798122	213
Underneath, The (1995)	3.4878048780487805	41
Private Parts (1997)	3.4869739478957915	499
Henry Fool (1997)	3.4867256637168142	113
Pump Up the Volume (1990)	3.4858044164037856	317
Nightmare on Elm Street, A (1984)	3.4855875831485585	451
Barcelona (1994)	3.485576923076923	208
Love! Valour! Compassion! (1997)	3.4854368932038833	103
Man on the Moon (1999)	3.48512585812357	874
Visitors, The (Les Visiteurs) (1993)	3.484848484848485	33
Long Kiss Goodnight, The (1996)	3.4838709677419355	434
Faust (1994)	3.4838709677419355	31
Antz (1998)	3.483720930232558	645
He Walked by Night (1948)	3.4827586206896552	29
Mute Witness (1994)	3.4827586206896552	29
Singles (1992)	3.4825174825174825	429
Kentucky Fried Movie, The (1977)	3.481967213114754	305
That Thing You Do! (1996)	3.481060606060606	528
Slam (1998)	3.48	25
Bedknobs and Broomsticks (1971)	3.479623824451411	319
Henry: Portrait of a Serial Killer (1990)	3.4794520547945207	219
Deterrence (1998)	3.4791666666666665	48
Ransom (1996)	3.478723404255319	564
Scrooged (1988)	3.4786821705426356	516
Kingpin (1996)	3.4784313725490197	765
Pillow Book, The (1995)	3.4782608695652173	138
Little Lord Fauntleroy (1936)	3.4782608695652173	23
Girl, Interrupted (1999)	3.4779582366589326	431
Wide Awake (1998)	3.477272727272727	44
Kids (1995)	3.477272727272727	220
Blade (1998)	3.477132262051916	809
Matilda (1996)	3.477064220183486	218
Carnival of Souls (1962)	3.4766355140186915	107
Up in Smoke (1978)	3.4764150943396226	212
Re-Animator (1985)	3.475806451612903	248
Reds (1981)	3.474418604651163	215
House of Yes, The (1997)	3.4742268041237114	194
Rescuers, The (1977)	3.4738955823293174	249
Onegin (1999)	3.473684210526316	19
B. Monkey (1998)	3.473684210526316	19
Love & Human Remains (1993)	3.473684210526316	19
Night Shift (1982)	3.4727891156462585	294
Get Carter (1971)	3.4727272727272727	55
Moll Flanders (1996)	3.4719101123595504	89
Postman Always Rings Twice, The (1981)	3.470967741935484	155
Dreamscape (1984)	3.470414201183432	338
Logan's Run (1976)	3.4696485623003195	626
Career Girls (1997)	3.46875	32
Killer's Kiss (1955)	3.46875	32
Cube (1997)	3.467811158798283	233
Eraserhead (1977)	3.4673366834170856	199
Steam: The Turkish Bath (Hamam) (1997)	3.466666666666667	15
Minnie and Moskowitz (1971)	3.466666666666667	15
What's Love Got to Do with It? (1993)	3.466666666666667	195
Flight of the Navigator (1986)	3.466417910447761	536
Escape from New York (1981)	3.4649321266968327	884
James and the Giant Peach (1996)	3.4647619047619047	525
Operation Condor (Feiying gaiwak) (1990)	3.4634146341463414	164
On Her Majesty's Secret Service (1969)	3.461756373937677	353
Belizaire the Cajun (1986)	3.4615384615384617	13
Starman (1984)	3.461271676300578	865
Ruthless People (1986)	3.4610526315789474	475
Color of Money, The (1986)	3.4606413994169096	343
Heidi Fleiss: Hollywood Madam (1995)	3.46	50
Tango Lesson, The (1997)	3.4594594594594597	37
Boiler Room (2000)	3.4593220338983053	590
Cérémonie, La (1995)	3.4583333333333335	24
Operation Condor 2 (Longxiong hudi) (1990)	3.4583333333333335	72
Hamlet (2000)	3.458100558659218	179
Desperado (1995)	3.4574074074074073	540
Crimes of the Heart (1986)	3.4556962025316458	79
One True Thing (1998)	3.455357142857143	112
Poseidon Adventure, The (1972)	3.454983922829582	622
Monument Ave. (1998)	3.4545454545454546	11
Far Off Place, A (1993)	3.4545454545454546	55
Sugarland Express, The (1974)	3.4545454545454546	77
Solaris (Solyaris) (1972)	3.4545454545454546	143
Love and Basketball (2000)	3.453781512605042	119
Dolores Claiborne (1994)	3.4527220630372493	349
Absent Minded Professor, The (1961)	3.4526315789473685	380
Best Laid Plans (1999)	3.4523809523809526	42
Falling Down (1993)	3.4522900763358777	524
Titanic (1953)	3.452054794520548	219
Robocop (1987)	3.451586655817738	1229
Map of the World, A (1999)	3.450980392156863	51
Angel on My Shoulder (1946)	3.45	20
French Twist (Gazon maudit) (1995)	3.45	60
Fox and the Hound, The (1981)	3.4494773519163764	287
Restoration (1995)	3.4457831325301207	166
Spanking the Monkey (1994)	3.4457142857142857	175
Wild Things (1998)	3.4456869009584663	626
Crow, The (1994)	3.4455040871934606	734
Benny & Joon (1993)	3.444906444906445	481
Last Time I Committed Suicide, The (1997)	3.4444444444444446	9
Three Ages, The (1923)	3.4444444444444446	9
Love Jones (1997)	3.4444444444444446	27
Fire Within, The (Le Feu Follet) (1963)	3.4444444444444446	9
On Any Sunday (1971)	3.4444444444444446	9
Madame Butterfly (1995)	3.4444444444444446	18
Rumble in the Bronx (1995)	3.443859649122807	570
Tomorrow Never Dies (1997)	3.4419953596287702	862
Abbott and Costello Meet Frankenstein (1948)	3.441747572815534	206
Backdraft (1991)	3.440736478711162	869
Fly, The (1986)	3.4407096171802056	1071
Them! (1954)	3.4392857142857145	280
Spitfire Grill, The (1996)	3.4358974358974357	156
Devil's Advocate, The (1997)	3.4358353510895885	826
Fighting Seabees, The (1944)	3.4356435643564356	101
Brighton Beach Memoirs (1986)	3.4355555555555557	225
Mystery, Alaska (1999)	3.4355400696864113	287
Bulworth (1998)	3.4352409638554215	664
Fright Night (1985)	3.434640522875817	306
Truth About Cats & Dogs, The (1996)	3.434462444771723	679
Mission: Impossible (1996)	3.432874918140144	1527
Clay Pigeons (1998)	3.432	125
Wild Reeds (1994)	3.4313725490196076	51
Hunger, The (1983)	3.43125	160
Splash (1984)	3.4307824591573515	1163
Love and Death on Long Island (1997)	3.4304635761589406	151
Betrayed (1988)	3.4302325581395348	86
Raw Deal (1948)	3.4285714285714284	14
Gambler, The (A Játékos) (1997)	3.4285714285714284	7
Music of the Heart (1999)	3.4285714285714284	133
Palookaville (1996)	3.4285714285714284	35
Endurance (1998)	3.4285714285714284	14
American Tail, An (1986)	3.4282178217821784	404
Seven Years in Tibet (1997)	3.4281767955801103	362
My Best Friend's Wedding (1997)	3.428048780487805	820
Arthur (1981)	3.4269662921348316	534
Crocodile Dundee (1986)	3.4265350877192984	912
Legends of the Fall (1994)	3.425531914893617	705
To Die For (1995)	3.4246323529411766	544
Weird Science (1985)	3.4235294117647057	510
Whatever (1998)	3.423076923076923	52
Lawn Dogs (1997)	3.423076923076923	26
Runaway Train (1985)	3.4228855721393034	201
10 Things I Hate About You (1999)	3.422857142857143	700
Earth Vs. the Flying Saucers (1956)	3.4225352112676055	71
It Could Happen to You (1994)	3.421641791044776	268
Westworld (1973)	3.4213836477987423	636
Conan the Barbarian (1982)	3.4213286713286712	572
Breakdown (1997)	3.42090395480226	354
Mrs. Doubtfire (1993)	3.420047732696897	838
Trees Lounge (1996)	3.4183673469387754	98
Young Guns (1988)	3.4181494661921707	562
Karate Kid, The (1984)	3.417849898580122	493
2010 (1984)	3.4170212765957446	470
Kids in the Hall: Brain Candy (1996)	3.4166666666666665	264
King in New York, A (1957)	3.4166666666666665	12
Tango (1998)	3.4166666666666665	48
Jonah Who Will Be 25 in the Year 2000 (1976)	3.4166666666666665	24
Flying Tigers (1942)	3.4158415841584158	101
Deconstructing Harry (1997)	3.415492957746479	284
Grumpy Old Men (1993)	3.415327564894932	809
Shaft (1971)	3.4144144144144146	222
Anna and the King (1999)	3.4144144144144146	333
Working Girl (1988)	3.414396887159533	514
Big Trouble in Little China (1986)	3.414383561643836	584
Zed & Two Noughts, A (1985)	3.413793103448276	29
Beyond Rangoon (1995)	3.413793103448276	87
Draughtsman's Contract, The (1982)	3.413793103448276	29
Angela's Ashes (1999)	3.4133333333333336	225
Suicide Kings (1997)	3.4131455399061035	213
Snow Falling on Cedars (1999)	3.4120603015075375	398
Citizen's Band (a.k.a. Handle with Care) (1977)	3.411764705882353	17
Cool Dry Place, A (1998)	3.411764705882353	17
Single Girl, A (La Fille Seule) (1995)	3.411764705882353	17
Sabrina (1995)	3.410480349344978	458
Funny Bones (1995)	3.41025641025641	39
Star Wars: Episode I - The Phantom Menace (1999)	3.409777777777778	2250
Star Trek VI: The Undiscovered Country (1991)	3.4095904095904097	1001
Five Senses, The (1999)	3.409090909090909	66
Mr. Mom (1983)	3.4076433121019107	628
Bad Taste (1987)	3.4074074074074074	54
Doors, The (1991)	3.4073529411764705	680
Suture (1993)	3.40625	32
Conspiracy Theory (1997)	3.405672009864365	811
Beat the Devil (1954)	3.4054054054054053	37
Pee-wee's Big Adventure (1985)	3.40534262485482	861
Pollyanna (1960)	3.4044117647058822	136
Home for the Holidays (1995)	3.404040404040404	99
Angel Heart (1987)	3.404017857142857	448
Clockwatchers (1997)	3.402439024390244	164
Angels and Insects (1995)	3.402061855670103	194
Alive (1993)	3.401639344262295	366
Face/Off (1997)	3.4011259676284307	1421
William Shakespeare's Romeo and Juliet (1996)	3.4008350730688934	479
Fever Pitch (1997)	3.4	10
Murder! (1930)	3.4	10
She's Gotta Have It (1986)	3.4	210
Perils of Pauline, The (1947)	3.4	25
Reckless (1995)	3.4	15
Man of No Importance, A (1994)	3.4	10
Battling Butler (1926)	3.4	10
Twice Upon a Yesterday (1998)	3.4	10
Eyes Without a Face (1959)	3.4	25
For the Moment (1994)	3.4	5
Boys Life 2 (1997)	3.4	5
Leading Man, The (1996)	3.4	10
Blood & Wine (1997)	3.4	35
I Stand Alone (Seul contre tous) (1998)	3.4	5
Conceiving Ada (1997)	3.4	5
Bossa Nova (1999)	3.4	35
Paradine Case, The (1947)	3.4	20
Thin Red Line, The (1998)	3.398505603985056	803
What About Bob? (1991)	3.397796817625459	817
Golden Voyage of Sinbad, The (1974)	3.3973509933774833	151
Cutter's Way (1981)	3.395348837209302	43
Alaska (1996)	3.395348837209302	43
Analyze This (1999)	3.3944805194805197	616
White Squall (1996)	3.3940677966101696	236
Country (1984)	3.393939393939394	33
And God Created Woman (Et Dieu&#8230;Créa la Femme) (1956)	3.392857142857143	28
Idolmaker, The (1980)	3.392857142857143	28
Brothers McMullen, The (1995)	3.392609699769053	433
Client, The (1994)	3.392233009708738	515
Angel and the Badman (1947)	3.392156862745098	51
Don Juan DeMarco (1995)	3.3911917098445596	386
Young Sherlock Holmes (1985)	3.390501319261214	379
Get Bruce (1999)	3.3902439024390243	41
Felicia's Journey (1999)	3.3902439024390243	82
King of New York (1990)	3.388888888888889	180
Austin Powers: The Spy Who Shagged Me (1999)	3.388423988842399	1434
Adventures of Buckaroo Bonzai Across the 8th Dimension, The (1984)	3.3878887070376433	611
Endless Summer 2, The (1994)	3.3870967741935485	31
Fallen (1998)	3.38659793814433	388
Nothing to Lose (1994)	3.3863636363636362	44
Steamboat Willie (1940)	3.3857868020304567	197
Lady of Burlesque (1943)	3.3846153846153846	13
Wisdom of Crocodiles, The (a.k.a. Immortality) (2000)	3.3846153846153846	13
U2: Rattle and Hum (1988)	3.3846153846153846	130
M. Butterfly (1993)	3.3846153846153846	39
Thunderbolt and Lightfoot (1974)	3.3842105263157896	190
So I Married an Axe Murderer (1993)	3.3841642228739004	682
Space Cowboys (2000)	3.3828451882845187	478
Running Scared (1986)	3.382239382239382	259
Titan A.E. (2000)	3.3813084112149534	535
He Got Game (1998)	3.38125	160
In the Realm of the Senses (Ai no corrida) (1976)	3.380952380952381	42
Life of Émile Zola, The (1937)	3.380952380952381	21
Kalifornia (1993)	3.380952380952381	294
Transformers: The Movie, The (1986)	3.380952380952381	231
Bedrooms & Hallways (1998)	3.380952380952381	21
You've Got Mail (1998)	3.380668257756563	838
Agnes of God (1985)	3.380434782608696	276
Whole Wide World, The (1996)	3.38	50
World Is Not Enough, The (1999)	3.379350348027842	862
Santa Fe Trail (1940)	3.3793103448275863	29
Cimarron (1931)	3.3793103448275863	29
Whole Nine Yards, The (2000)	3.3787375415282392	602
Stealing Beauty (1996)	3.378640776699029	103
Time Code (2000)	3.377952755905512	127
Grace of My Heart (1996)	3.3768115942028984	69
Star Trek: Generations (1994)	3.3767676767676766	990
Bone Collector, The (1999)	3.3765625	640
Your Friends and Neighbors (1998)	3.376146788990826	109
Native Son (1986)	3.375	24
Coma (1978)	3.375	144
Guantanamera (1994)	3.375	8
Fabulous Baker Boys, The (1989)	3.374301675977654	358
Groove (2000)	3.372549019607843	51
Desert Bloom (1986)	3.372093023255814	43
Devil's Brigade, The (1968)	3.372093023255814	43
Big Kahuna, The (2000)	3.3717105263157894	304
Perfect Murder, A (1998)	3.371571072319202	401
Bear, The (1988)	3.3714285714285714	175
'Night Mother (1986)	3.3714285714285714	70
Small Time Crooks (2000)	3.3712737127371275	369
Little Odessa (1994)	3.3703703703703702	54
Still Breathing (1997)	3.3703703703703702	27
Far and Away (1992)	3.369727047146402	403
